id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
3135,2.9416176403174177e-05,0.0005609265645034611,1.9041570340050384e-05,2.883838078560075e-06,2.1842624846613035e-05,0.0004544690309558064,2.4415614461759105e-05,6.200605275807902e-05,4.640643055608962e-06,1.0419099680802901e-06,0.0005871937028132379,9.919395961333066e-05,1.8322318737773458e-06,0.0005953379441052675,0.0009502957691438496,0.000799905858002603,7.927433216536883e-06,8.353099838132039e-05,5.407579010352492e-05,0.0004723890742752701,0.005268537439405918,0.00010529893916100264,3.1386666705657262e-06,0.001609118073247373,0.0002753319568000734,0.00035969619057141244,0.0003349375328980386,1.6267443925244152e-06,4.455520866031293e-06,0.00010688573820516467,2.1243711501028884e-07,5.207706976761983e-07,0.001053601037710905,0.0014850746374577284,7.172608457040042e-05,5.987352778902277e-06,0.00011996022658422589,0.0019209489692002535,0.00012020803114864975,7.819680831744336e-06,0.00015264468675013632,0.0002553443191573024,0.3064899742603302,0.6700721383094788,0.0011695479042828083,0.0012317945947870612,0.001159006031230092,1.0180109484281274e-06,6.323043635347858e-05,0.0007828070083633065,3.4955185128637822e-06,2.0089737517992035e-05,4.772049351231544e-07,3.0595256248489022e-06,5.7330466916027945e-06,5.715380211768206e-06,0.0003747978189494461,6.378157650033245e-06,7.699322304688394e-05,0.00027644267538562417,0.0001618439273443073
3136,5.884100119146751e-06,7.207264388853218e-06,3.010463615282788e-06,3.1297629448090447e-06,9.239997780241538e-06,5.947705631115241e-06,1.4261624983191723e-06,9.610697452444583e-05,0.3378959894180298,1.42269220759772e-06,0.0002186384954256937,0.0024389130994677544,2.7587879230850376e-05,1.1188121789018624e-06,0.00014345991075970232,0.0003614444867707789,1.310882691285542e-08,3.6271063436288387e-05,2.0197526282572653e-06,9.881763617158867e-06,9.839384802035056e-06,0.0001644094882067293,1.8715181226980349e-07,8.66023765411228e-06,1.2271276318642776e-05,1.1400336916267406e-05,0.0196845605969429,2.559950644354103e-06,0.5508589148521423,0.0014258050359785557,9.374331420985982e-05,8.655742931296118e-07,0.006281166337430477,5.389458124227531e-07,5.904894351260737e-06,3.427306000958197e-05,0.0001399057946400717,1.6331492247445567e-07,1.033553053275682e-05,0.0018905522301793098,7.432416850861046e-07,3.421443182105577e-07,3.476540314295562e-06,0.00013952702283859253,6.761938857380301e-05,0.0003588809340726584,7.921664655441418e-05,5.053764834883623e-05,0.03291934356093407,0.010268008336424828,0.001028752769343555,0.0021004287991672754,0.0001254019734915346,6.997502168815117e-06,6.181698699947447e-05,3.681995849547093e-06,9.743946520757163e-07,8.764111214532022e-08,2.354999651288381e-06,1.031183546729153e-05,0.030866678804159164
3137,0.0001978857471840456,0.0006978566525503993,6.951177624614502e-07,1.950848172782571e-06,2.6906215566668834e-07,1.6147470887517557e-05,0.001277793780900538,2.4868437321856618e-05,4.099544526070531e-07,2.905838755395962e-06,5.446619979920797e-05,1.5018932572274935e-05,0.0004403564671520144,1.3491536265064497e-05,0.0070303515531122684,0.00030527697526849806,9.64957507676445e-07,6.88325526425615e-05,1.9851565866702003e-06,8.817204798106104e-05,1.9319281818752643e-06,2.7537503228813875e-06,3.4395255532615465e-09,1.7044807464117184e-05,0.00024839211255311966,3.2760635804152116e-06,3.619095514295623e-05,3.2995455967466114e-06,0.00014658489089924842,0.5278249979019165,1.4233003753361118e-07,3.8352623050741386e-06,0.0032391801942139864,0.0014932944905012846,0.0019447054946795106,5.142878308106447e-06,8.398086720262654e-06,0.0002730984997469932,0.06820763647556305,0.0009458425338380039,4.4700577745970804e-06,2.2214495402295142e-05,0.08599068224430084,0.2690005600452423,0.00021031475625932217,0.001895539229735732,6.437625415856019e-05,2.544695780670736e-05,0.002647161716595292,0.0021723019890487194,1.7712143289827509e-06,1.5962814359227195e-05,8.71675438247621e-05,4.5918881141915335e-08,4.9802747525973246e-05,8.244614768671e-09,0.0002277883468195796,1.5903625083524275e-08,0.00017966851009987295,6.796056550228968e-05,0.02269137278199196
3138,0.00392065430060029,4.411953341332264e-05,7.188251765910536e-05,0.002779184142127633,8.568350494897459e-06,9.173108992399648e-05,5.799109931103885e-05,6.932674295967445e-05,7.752465171506628e-05,0.00021386329899542034,0.00013247800234239548,9.838026016950607e-05,5.846721614943817e-05,1.1109406159448554e-06,0.0003063631884288043,0.0016070991987362504,9.633079116611043e-07,1.3893036339140963e-05,3.826492502412293e-06,7.598995580337942e-06,3.653551175375469e-06,0.0003645526594482362,3.790743721765466e-05,5.871553366887383e-05,8.770444401307032e-05,8.000495654414408e-06,0.9028984904289246,4.363661355455406e-05,7.166631985455751e-05,0.00018177063611801714,0.00029729626839980483,2.8449179808376357e-05,0.0045823645778000355,0.0001851003326009959,0.00040116082527674735,0.00045170431258156896,0.0005280916811898351,2.018826080529834e-06,0.00025640701642259955,0.00018479747814126313,2.0902252799714915e-06,1.344881638942752e-05,5.304536171024665e-05,0.00021179504983592778,1.573983581693028e-06,1.7407362975063734e-05,9.253087227989454e-06,0.0005873794434592128,0.021300464868545532,0.020585129037499428,0.0013649131869897246,0.0006072730757296085,7.913252920843661e-05,7.481547800125554e-05,0.0008203333127312362,3.135760925943032e-05,1.254239305126248e-05,1.6737376427045092e-05,4.542728129308671e-05,2.42079272538831e-06,0.03392496705055237
3139,0.0023719517048448324,0.00031124416273087263,2.488971631464665e-06,0.0017678334843367338,0.004093003459274769,0.0001400648325216025,8.577975677326322e-06,8.852720384311397e-06,5.303633770381566e-06,0.00027394553762860596,1.727704147924669e-05,3.750548785319552e-06,4.501888781760499e-07,2.5117667519225506e-06,6.292117177508771e-06,0.0004127107094973326,0.0006804969743825495,0.0003298108058515936,0.0013145416742190719,9.607078027329408e-06,1.106757736124564e-05,1.3149057849659584e-05,0.000862438406329602,5.3729465435026214e-05,3.889853906002827e-05,0.0006255510961636901,0.9782912135124207,1.2789542779501062e-05,1.0935987404536718e-07,1.0917829058598727e-06,0.000216771470149979,1.6093026715680026e-05,0.00022588632418774068,0.0041970787569880486,0.0005631097010336816,0.0002409430016996339,3.051330531889107e-05,3.66026938536379e-06,3.466370253590867e-05,5.757848384746467e-07,0.00011419076327001676,0.00037674151826649904,4.830506441066973e-05,1.2685326510109007e-05,1.7335273128082918e-07,1.7704293213682831e-06,7.293633825611323e-05,1.1850444025185425e-05,0.00023557331587653607,0.0005489076720550656,0.00048630806850269437,5.0048593038809486e-06,2.389230928656616e-07,3.856956027448177e-05,5.300535849528387e-05,7.229879884107504e-06,2.5080978957703337e-05,0.0003628187405411154,2.5095490855164826e-05,0.00013565857079811394,0.00023785149096511304
3140,0.0037457947619259357,1.1330332199577242e-05,7.639979594387114e-05,0.0009092862019315362,0.0007462641224265099,0.0043780067935585976,0.00021387217566370964,0.003234620438888669,3.746679431060329e-05,0.0002475963265169412,0.002236992586404085,1.7238513464690186e-05,4.70655104436446e-05,1.1783355148509145e-05,8.393974712816998e-05,0.0022128592245280743,5.826075835102529e-07,1.3959058378532063e-05,2.5422512408113107e-05,6.823457079008222e-05,1.921952389238868e-05,0.000355403870344162,0.003473666263744235,0.000781026785261929,0.0007258430705405772,0.0003022824239451438,0.06271723657846451,2.1715466573368758e-05,4.876200182479806e-05,1.311407459070324e-06,0.003603187156841159,0.0033299096394330263,0.005187223199754953,0.00034068201784975827,0.0003515157150104642,0.000568683142773807,0.000675286166369915,1.6824553767946782e-06,0.00023502700787503272,9.881598816718906e-05,0.0001365475618513301,0.00048807490384206176,5.6545868574175984e-05,2.0370676793390885e-05,7.886078674346209e-05,1.5120883290364873e-05,8.149188943207264e-05,7.89450277807191e-05,0.010850890539586544,0.033347707241773605,0.8523483276367188,4.133576658205129e-05,2.0458710423554294e-05,0.00011800229549407959,0.00039992580423131585,1.1255828212597407e-05,2.585570291557815e-05,1.3259166735224426e-05,0.00047579329111613333,0.0001489659189246595,8.496369991917163e-05
3141,6.209015555214137e-05,1.2842172509408556e-05,5.86741975894256e-07,9.770759788807482e-05,2.394505099800881e-05,1.9762528609135188e-05,1.40003251658527e-07,2.444526671752101e-06,3.855534487229306e-06,5.724748007196467e-06,5.420437219072483e-07,4.75690103485249e-05,6.096827291912632e-07,5.424682512966683e-06,1.473930382189792e-07,0.000403309881221503,0.00027232032152824104,0.00018877506954595447,0.9951742887496948,0.00010402339103166014,5.698595032299636e-06,1.830337481578681e-07,9.227862392435782e-06,1.3224826943769585e-05,1.9073002022196306e-06,3.626461693784222e-05,7.514971366617829e-05,4.3299064600432757e-07,9.364998732053209e-08,1.2695232953774394e-06,1.2286781156944926e-06,4.992204480913642e-07,2.2959582565817982e-05,6.254545587580651e-05,0.0025663317646831274,3.055375782423653e-05,1.1485552704471047e-06,2.262836915178923e-06,5.983878054394154e-06,1.4053418340154167e-07,5.8666641962190624e-06,1.052472634910373e-05,6.360351835610345e-05,4.905628156848252e-05,4.902572072751354e-07,2.0613690594473155e-06,2.542778747738339e-05,2.6367725780573892e-08,4.3615614231384825e-06,5.560140380111989e-06,7.080780619617144e-07,9.670484359958209e-06,1.892638294975768e-07,2.00412432604935e-06,1.0069966265291441e-06,3.3248877571168123e-06,0.0002673027047421783,0.00023426934785675257,4.2895331375802925e-07,5.252170467429096e-06,4.564192204270512e-05
3142,0.0008636603015474975,0.00018163512868341058,2.8016031137667596e-05,0.002669449197128415,0.00026606072788126767,0.0006626812973991036,4.053862539876718e-06,7.212439959403127e-05,3.969626504840562e-06,2.2110532881924883e-05,1.1774989616242237e-05,1.5704242741776397e-06,1.2499272372679116e-07,1.7329699630863615e-06,2.050094281003112e-06,0.0014502352569252253,0.00012451488873921335,0.0001441370404791087,0.00023210693325381726,2.3505923309130594e-05,5.197670543566346e-05,6.355925870593637e-05,0.0037080589681863785,0.0001472439762437716,3.7429788790177554e-05,0.0006771469488739967,0.9776719808578491,4.142739635426551e-05,6.26698763994682e-08,7.497419574065134e-07,7.873681897763163e-05,8.677774530951865e-06,0.0005181938176974654,0.0018368629971519113,0.0002922777784988284,0.0006615203456021845,4.918684862786904e-05,4.77935464004986e-06,1.69675586221274e-05,2.427698007068102e-07,0.0006680506048724055,0.0013328631175681949,0.00015516670828219503,6.484428740805015e-05,1.3319015579327242e-06,2.1844236925971927e-06,5.025581776862964e-05,1.2822354619856924e-05,0.00031326644239015877,0.0027660061605274677,0.0008345384849235415,6.825189302617218e-06,9.906254661018465e-08,9.291707829106599e-05,6.705738633172587e-05,4.341226667747833e-05,3.9798494981369004e-05,0.0007912012515589595,1.2415554010658525e-05,5.081794733996503e-05,6.150211265776306e-05
3143,2.4923386021669103e-08,7.771028975867011e-08,7.428533876918664e-08,5.127057445264427e-09,9.95633854472544e-07,3.928995795376977e-07,5.791702673008103e-09,3.1158433557720855e-06,0.9900711178779602,1.5798906627395581e-09,1.3297090845298953e-05,2.3219070499180816e-05,1.5930671892760984e-08,1.0120783144884626e-07,2.6418758807267295e-06,4.61722402178566e-06,1.2295889306734864e-10,2.577016857685521e-07,9.20503211432333e-08,7.994974282610201e-08,5.262736522126943e-06,1.07610967461369e-05,4.965756694730317e-09,1.6785679690656252e-07,6.19435354565212e-07,5.248083425613004e-07,0.000605820503551513,8.120431438385367e-09,0.0086583960801363,1.192824925055902e-06,4.7009513082230114e-07,2.808120846964357e-09,7.448365795426071e-05,4.161356148557616e-09,1.477062205879065e-08,6.482420644715603e-08,2.078683792205993e-06,1.9230950165649574e-09,6.340415303895952e-09,5.914870598644484e-06,3.9603516910347025e-08,9.741214945790944e-09,7.975019400419114e-08,4.036297923448728e-06,5.47917079529725e-05,7.10056847310625e-05,6.015862709318753e-06,1.1181494841139283e-07,0.00011998796981060877,9.755013161338866e-05,1.7767293684300967e-05,5.495106051967014e-06,7.146230984744761e-08,2.0224311114702687e-08,3.509950374791515e-08,1.628842056788926e-07,6.361501991847263e-09,1.482766531779589e-08,8.724077815713827e-08,1.0442674920341233e-06,0.0001358181471005082
3144,0.001908325357362628,0.00027270877035334706,6.7884998316003475e-06,0.0007040855707600713,7.807326619513333e-05,0.00014676645514555275,3.790928894886747e-05,6.58343342365697e-05,6.11834620940499e-05,5.7093297073151916e-05,4.775740308105014e-05,3.83305723516969e-06,1.9404835711611668e-06,7.368439582933206e-07,2.0058327208971605e-05,0.00036229469696991146,2.106101965182461e-05,1.969453842320945e-05,6.951573595870286e-06,3.3017083751474274e-06,2.3785250959917903e-06,3.889798608724959e-05,7.695214299019426e-05,9.830380804487504e-06,0.0001625177392270416,2.1729039872298017e-05,0.9690361022949219,1.6316946130245924e-05,2.6409738893562462e-06,4.84017982671503e-05,0.0002591669908724725,3.1589555874234065e-05,0.000988496234640479,0.0018697533523663878,0.0008021794492378831,5.060960029368289e-05,5.779270577477291e-05,1.646600367166684e-06,6.270223821047693e-05,5.68551604374079e-06,2.7709806090570055e-05,8.216887363232672e-05,1.9348004570929334e-05,1.7345009837299585e-05,2.5253621060983278e-06,9.482457244303077e-06,1.3217342711868696e-05,0.00018410525808576494,0.004650642164051533,0.003821399062871933,0.007588325534015894,5.082894404040417e-06,1.7671129626251059e-06,9.263358151656576e-06,6.898299034219235e-05,1.8021366940956796e-06,5.174646958039375e-06,0.00013137934729456902,6.455947004724294e-05,2.2464049834525213e-05,0.0059014298021793365
